level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
824,0,4863546360,5,463608,Absent,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.9875,2.0,824,0,11.0,4,0.16666666666666666,34,0.8333333333333334,0.5,30.0,0.9875,0.06666666666666667,0.9
825,0,4863546360,6,463608,Absent,61,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,11.0,21,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,52,0.86875,2.0,825,0,0.0,44,0.06666666666666667,55,0.9333333333333333,0.53125,30.0,0.9875,0.6875,0.8333333333333334
826,0,4863546360,7,463608,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,52,0.8,21.0,826,0,15.0,64,0.6875,64,0.3125,0.5,11.0,0.86875,0.515625,0.9333333333333333
827,0,4863546360,8,463608,Absent,51,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,67,0.89375,32.0,827,0,0.0,33,0.515625,48,0.484375,0.484375,0.0,0.8,0.515625,0.3125
828,0,4863546360,9,463608,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,67,0.8,17.0,828,0,9.0,64,0.515625,64,0.484375,0.5,15.0,0.89375,0.609375,0.484375
832,0,4863546360,3,486359,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-19,0.94375,1.0,832,0,30.0,32,,42,,0.515625,,,1.0,
833,0,4863546360,4,486359,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,0.9875,9.0,833,0,30.0,32,1.0,33,0.9,0.484375,23.0,0.94375,1.0,
834,0,4863546360,5,486359,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.9875,2.0,834,0,11.0,32,1.0,34,0.8333333333333334,0.5,30.0,0.9875,1.0,0.9
835,0,4863546360,6,486359,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.0,21,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,52,0.86875,2.0,835,0,0.0,32,1.0,55,0.9333333333333333,0.53125,30.0,0.9875,1.0,0.8333333333333334
836,0,4863546360,7,486359,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,52,0.8,21.0,836,0,15.0,32,1.0,64,0.3125,0.5,11.0,0.86875,1.0,0.9333333333333333
837,0,4863546360,8,486359,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,67,0.89375,32.0,837,0,0.0,32,1.0,48,0.484375,0.484375,0.0,0.8,1.0,0.3125
838,0,4863546360,9,486359,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,67,0.8,17.0,838,0,9.0,32,1.0,64,0.484375,0.5,15.0,0.89375,0.425531914893617,0.484375
845,0,4920854588,6,492086,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,23,0.9125,14.0,845,0,14.0,32,1.0,41,0.7234042553191489,0.421875,11.0,0.86875,1.0,
846,0,4920854588,7,492086,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.8875,14.0,846,0,27.0,32,1.0,49,0.7391304347826086,0.484375,18.0,0.9125,1.0,0.7234042553191489
855,0,4920854588,6,545885,Absent,29,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,23,0.9125,14.0,855,0,14.0,23,0.2765957446808511,41,0.7234042553191489,0.421875,11.0,0.86875,0.2608695652173913,
856,0,4920854588,7,545885,Absent,46,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.8875,14.0,856,0,27.0,35,0.2608695652173913,49,0.7391304347826086,0.484375,18.0,0.9125,0.0975609756097561,0.7234042553191489
861,0,4942170397,2,49421,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-64,0.9,16.0,861,0,0.0,32,,49,,0.515625,,,1.0,
866,0,4942170397,7,49421,Absent,36,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-190,0.875,2.0,866,0,0.0,27,0.2553191489361702,46,0.11006546644844517,0.40625,0.0,0.8,0.2553191489361702,0.6734693877551021
871,0,4942170397,2,703975,Absent,48,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-64,0.9,16.0,871,0,0.0,33,,49,,0.515625,,,0.32653061224489793,
876,0,4942170397,7,703975,Absent,51,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-190,0.875,2.0,876,0,0.0,39,0.36538461538461536,46,0.11006546644844517,0.40625,0.0,0.8,0.36538461538461536,0.6734693877551021
880,0,5066636906,1,369065,Absent,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,29,0.98125,,880,0,22.0,9,,38,,0.546875,,,0.08695652173913043,
881,0,5066636906,2,369065,Absent,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,51,0.9375,3.0,881,0,0.0,16,0.08695652173913043,38,0.9130434782608696,0.4375,29.0,0.98125,0.25,
882,0,5066636906,3,369065,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,51,0.8,10.0,882,0,12.0,64,0.25,64,0.75,0.5,22.0,0.9375,0.46875,0.9130434782608696
883,0,5066636906,4,369065,Absent,46,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,63,0.875,32.0,883,0,0.0,30,0.46875,42,0.53125,0.34375,0.0,0.8,0.46875,0.75
884,0,5066636906,5,369065,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,63,0.8,20.0,884,0,10.0,64,0.46875,64,0.53125,0.5,12.0,0.875,0.609375,0.53125
890,0,5066636906,1,506667,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,29,0.98125,,890,0,22.0,32,,38,,0.546875,,,1.0,
891,0,5066636906,2,506667,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,51,0.9375,3.0,891,0,0.0,32,1.0,38,0.9130434782608696,0.4375,29.0,0.98125,1.0,
892,0,5066636906,3,506667,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,51,0.8,10.0,892,0,12.0,32,1.0,64,0.75,0.5,22.0,0.9375,1.0,0.9130434782608696
893,0,5066636906,4,506667,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,63,0.875,32.0,893,0,0.0,32,1.0,42,0.53125,0.34375,0.0,0.8,1.0,0.75
894,0,5066636906,5,506667,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,63,0.8,20.0,894,0,10.0,32,1.0,64,0.53125,0.5,12.0,0.875,1.0,0.53125
900,0,5151376931,1,515139,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,27,0.96875,,900,0,15.0,32,,37,,0.5,,,0.4,
901,0,5151376931,2,515139,Absent,58,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,42,0.89375,5.0,901,0,23.0,38,0.4,51,0.2235294117647059,0.53125,27.0,0.96875,0.4,
907,0,5151376931,8,515139,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,129,1.0,0.0,907,0,32.0,32,0.0,32,0.0,0.5,32.0,1.0,0.0,0.23076923076923078
908,0,5151376931,9,515139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,161,1.0,0.0,908,0,32.0,0,0.0,32,0.0,0.5,32.0,1.0,0.0,0.0
910,0,5151376931,1,769318,Absent,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,27,0.96875,,910,0,15.0,10,,37,,0.5,,,0.17647058823529413,
911,0,5151376931,2,769318,Absent,35,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,42,0.89375,5.0,911,0,23.0,30,0.17647058823529413,51,0.2235294117647059,0.53125,27.0,0.96875,0.09090909090909091,
917,0,5151376931,8,769318,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,129,1.0,0.0,917,0,32.0,0,0.0,32,0.0,0.5,32.0,1.0,0.0,0.23076923076923078
918,0,5151376931,9,769318,Absent,42,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,161,1.0,0.0,918,0,32.0,32,0.0,32,0.0,0.5,32.0,1.0,0.0,0.0
926,0,5353515575,7,155753,Absent,25,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-25,0.93125,5.0,926,0,20.0,25,0.32608695652173914,46,0.6739130434782609,0.546875,15.0,0.89375,0.28205128205128205,
936,0,5353515575,7,535357,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-25,0.93125,5.0,936,0,20.0,32,1.0,46,0.6739130434782609,0.546875,15.0,0.89375,1.0,
980,0,5788186712,1,86712,Absent,53,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.88125,,980,0,30.0,37,,50,,0.484375,,,0.025,
981,0,5788186712,2,86712,Absent,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,43,0.9875,19.0,981,0,21.0,4,0.025,34,0.975,0.5,13.0,0.88125,0.07692307692307693,
982,0,5788186712,3,86712,Absent,36,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,64,0.93125,2.0,982,0,14.0,24,0.07692307692307693,45,0.9230769230769231,0.53125,30.0,0.9875,0.29545454545454547,0.975
983,0,5788186712,4,86712,Absent,44,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,78,0.8875,11.0,983,0,16.0,33,0.29545454545454547,47,0.7045454545454546,0.453125,21.0,0.93125,0.36,0.9230769230769231
986,0,5788186712,7,86712,Absent,38,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,137,0.9125,7.0,986,0,21.0,31,0.29411764705882354,49,0.7058823529411764,0.546875,16.0,0.9,0.1951219512195122,0.64
987,0,5788186712,8,86712,Absent,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,158,0.93125,14.0,987,0,32.0,18,0.1951219512195122,39,0.8048780487804879,0.4375,18.0,0.9125,0.0,0.7058823529411764
988,0,5788186712,9,86712,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,190,1.0,11.0,988,0,0.0,0,0.0,32,1.0,0.5,21.0,0.93125,0.0,0.8048780487804879
990,0,5788186712,1,578816,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.88125,,990,0,30.0,32,,50,,0.484375,,,1.0,
991,0,5788186712,2,578816,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,43,0.9875,19.0,991,0,21.0,32,1.0,34,0.975,0.5,13.0,0.88125,1.0,
992,0,5788186712,3,578816,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,64,0.93125,2.0,992,0,14.0,32,1.0,45,0.9230769230769231,0.53125,30.0,0.9875,1.0,0.975
993,0,5788186712,4,578816,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,78,0.8875,11.0,993,0,16.0,32,1.0,47,0.7045454545454546,0.453125,21.0,0.93125,1.0,0.9230769230769231
996,0,5788186712,7,578816,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,137,0.9125,7.0,996,0,21.0,32,1.0,49,0.7058823529411764,0.546875,16.0,0.9,1.0,0.64
997,0,5788186712,8,578816,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,158,0.93125,14.0,997,0,32.0,32,1.0,39,0.8048780487804879,0.4375,18.0,0.9125,1.0,0.7058823529411764
998,0,5788186712,9,578816,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,190,1.0,11.0,998,0,0.0,32,1.0,32,1.0,0.5,21.0,0.93125,1.0,0.8048780487804879
1000,0,5806945821,1,458214,Absent,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,26,0.9625,,1000,0,16.0,10,,36,,0.46875,,,0.13157894736842105,
1001,0,5806945821,2,458214,Absent,41,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,42,0.9,6.0,1001,0,25.0,33,0.13157894736842105,49,0.868421052631579,0.515625,26.0,0.9625,0.3,
1006,0,5806945821,7,458214,Absent,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,89,0.98125,2.0,1006,0,17.0,7,0.04,36,0.96,0.515625,25.0,0.95625,0.12903225806451613,0.7
