index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Similarity,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo,Similarity_LAG1
0,3040246778,29,304023,Absent,17,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,356,29.0,17,0.23529411764705882,39,0.7647058823529411,0.515625,RS,0.265625,17.0,0.09523809523809523,15.0,0.03745215965008203,RS,0.39473684210526316
0,3040246778,32,304023,Absent,29,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,320,6.0,29,0.12903225806451613,50,0.29096774193548386,0.4375,RS,0.453125,29.0,0.37037037037037035,3.0,0.9047619047619048,RS,0.265625
0,3040246778,33,304023,Absent,45,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6.0,26,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,326,3.0,45,0.37037037037037035,56,0.037037037037037035,0.46875,RS,0.703125,10.0,0.703125,22.0,0.29096774193548386,ALL,0.453125
0,3040246778,34,304023,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,29,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,329,6.0,64,0.703125,64,0.29886968085106386,0.546875,ALL,1.0,6.0,0.5625,26.0,0.037037037037037035,IN,0.703125
0,3040246778,42,304023,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,272,32.0,32,0.0,32,0.1282051282051282,0.0,BOTTOM,1.0,32.0,0.5,0.0,0.16071428571428573,RS,1.0
0,3040246778,43,304023,Absent,49,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,304,32.0,49,0.5,49,0.5,0.765625,RS,0.765625,0.0,0.18867924528301888,32.0,0.1282051282051282,RS,1.0
0,3040246778,49,304023,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,482,-6.0,64,0.21875,64,0.21875,0.78125,ALL,1.0,32.0,1.0,0.0,0.8113207547169812,ALL,0.765625
0,3040246778,50,304023,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.0,38,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,476,-4.0,64,1.0,64,0.8181818181818181,0.40625,ALL,1.0,18.0,1.0,14.0,0.21875,ALL,1.0
0,3040246778,53,304023,Absent,32,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,509,30.0,32,0.5,55,0.0,0.515625,RS,0.5,-4.0,0.375,36.0,0.4897959183673469,RS,1.0
0,3040246778,4,467786,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,15,32.0,0,,62,,0.96875,NOTHING,1.0,,1.0,,,NOTHING,
0,3040246778,7,467786,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,109,30.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,0.0,0.0,0.03125,NOTHING,1.0
0,3040246778,11,467786,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,235,32.0,0,0.0,64,1.0,1.0,NOTHING,1.0,30.0,1.0,2.0,1.0,NOTHING,1.0
0,3040246778,25,467786,Absent,48,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,-16.0,48,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,434,-23.0,48,0.746031746031746,64,0.24603174603174605,0.25,RS,0.75,0.0,0.7213114754098361,32.0,0.53125,RS,1.0
0,3040246778,28,467786,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,330,26.0,28,0.4406779661016949,38,0.03745215965008203,0.359375,OUT,1.0,-23.0,1.0,55.0,0.2474385245901639,OUT,0.75
0,3040246778,29,467786,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,26.0,6,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,356,29.0,28,1.0,39,0.7647058823529411,0.515625,OUT,1.0,17.0,1.0,15.0,0.03745215965008203,OUT,1.0
0,3040246778,32,467786,Absent,43,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,320,6.0,43,0.42,50,0.29096774193548386,0.4375,RS,0.671875,29.0,0.3333333333333333,3.0,0.9047619047619048,RS,1.0
0,3040246778,33,467786,Absent,37,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,6.0,26,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,326,3.0,37,0.3333333333333333,56,0.037037037037037035,0.46875,RS,0.578125,10.0,0.40425531914893614,22.0,0.29096774193548386,RS,0.671875
0,3040246778,34,467786,Absent,29,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,3.0,29,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,329,6.0,29,0.40425531914893614,64,0.29886968085106386,0.546875,RS,0.453125,6.0,0.43859649122807015,26.0,0.037037037037037035,RS,0.578125
0,3040246778,42,467786,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,272,32.0,32,0.1282051282051282,32,0.1282051282051282,0.0,BOTTOM,1.0,32.0,0.0,0.0,0.16071428571428573,NOTHING,0.453125
0,3040246778,43,467786,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,304,32.0,0,0.0,49,0.5,0.765625,NOTHING,1.0,0.0,1.0,32.0,0.1282051282051282,NOTHING,1.0
0,3040246778,49,467786,Absent,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,482,-6.0,14,0.0,64,0.21875,0.78125,RS,0.2777777777777778,32.0,0.18181818181818182,0.0,0.8113207547169812,RS,1.0
0,3040246778,50,467786,Absent,38,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,-6.0,38,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,476,-4.0,38,0.18181818181818182,64,0.8181818181818181,0.40625,RS,0.59375,18.0,0.5102040816326531,14.0,0.21875,RS,0.2777777777777778
0,3040246778,53,467786,Absent,45,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,10.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,509,30.0,45,0.5,55,0.0,0.515625,RS,0.703125,-4.0,0.06521739130434782,36.0,0.4897959183673469,RS,0.59375
0,3044891018,5,304485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,72,0.0,64,0.265625,64,0.734375,0.0,ALL,1.0,15.0,1.0,17.0,,ALL,
0,3044891018,8,304485,Absent,19,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,19.0,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,23,32.0,19,0.296875,38,0.296875,0.390625,RS,0.34210526315789475,0.0,0.0,32.0,0.5,NOTHING,1.0
0,3044891018,9,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,55,32.0,0,0.0,32,1.0,0.5,NOTHING,1.0,19.0,1.0,13.0,0.296875,NOTHING,0.34210526315789475
0,3044891018,12,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,151,32.0,0,1.0,32,0.0,0.5,NOTHING,1.0,32.0,1.0,0.0,0.0,NOTHING,1.0
0,3044891018,13,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,183,32.0,0,1.0,32,0.11764705882352944,0.5,NOTHING,1.0,32.0,1.0,0.0,0.0,NOTHING,1.0
0,3044891018,14,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,215,32.0,0,1.0,32,0.11764705882352944,0.5,NOTHING,1.0,32.0,1.0,0.0,0.11764705882352944,NOTHING,1.0
0,3044891018,17,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,311,32.0,0,1.0,32,0.11764705882352944,0.5,NOTHING,1.0,32.0,1.0,0.0,0.11764705882352944,NOTHING,1.0
0,3044891018,18,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,343,32.0,0,1.0,32,0.0,0.5,NOTHING,1.0,32.0,1.0,0.0,0.11764705882352944,NOTHING,1.0
0,3044891018,19,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,375,32.0,0,1.0,32,0.0,0.5,NOTHING,1.0,32.0,1.0,0.0,0.0,NOTHING,1.0
0,3044891018,23,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,407,32.0,0,1.0,64,0.5,1.0,NOTHING,1.0,32.0,1.0,0.0,0.0,NOTHING,1.0
0,3044891018,24,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,439,32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,1.0,0.0,0.5,NOTHING,1.0
0,3044891018,25,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,471,30.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,0.0,0.0,0.0,NOTHING,1.0
0,3044891018,26,304485,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,501,32.0,2,0.0,64,1.0,0.96875,NOTHING,0.034482758620689655,32.0,0.0,0.0,0.0,NOTHING,1.0
0,3044891018,27,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,533,32.0,0,0.0,62,0.96875,0.96875,NOTHING,1.0,30.0,1.0,2.0,1.0,NOTHING,0.034482758620689655
0,3044891018,28,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,565,32.0,0,1.0,64,0.03125,1.0,NOTHING,1.0,32.0,1.0,0.0,0.96875,NOTHING,1.0
0,3044891018,29,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,597,32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,1.0,0.0,0.03125,NOTHING,1.0
0,3044891018,43,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,1043,32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,1.0,0.0,0.0,NOTHING,1.0
0,3044891018,44,304485,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,1075,32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,1.0,0.0,0.0,NOTHING,1.0
0,3044891018,49,304485,Absent,56,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,-9.0,41,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,1093,-22.0,56,0.0,63,0.75,0.34375,RS,0.875,32.0,0.84375,0.0,0.0,RS,1.0
0,3044891018,56,304485,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,948,14.0,7,0.12962962962962962,35,0.3186462324393359,0.484375,RS,0.14705882352941177,-11.0,0.13636363636363635,43.0,0.20244600572469418,RS,0.875
0,3044891018,57,304485,Absent,43,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,14.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,962,12.0,43,0.13636363636363635,57,0.7459893048128342,0.609375,RS,0.671875,28.0,0.3157894736842105,4.0,0.3186462324393359,LEFT,0.14705882352941177
0,3044891018,58,304485,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,12.0,20,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,974,32.0,32,0.3157894736842105,52,0.06882591093117413,0.5,LEFT,1.0,14.0,1.0,18.0,0.7459893048128342,LEFT,0.671875
0,3044891018,59,304485,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,1006,30.0,32,1.0,64,0.6153846153846154,1.0,LEFT,1.0,12.0,1.0,20.0,0.06882591093117413,LEFT,1.0
0,3044891018,5,910182,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,72,0.0,64,1.0,64,0.734375,0.0,ALL,1.0,15.0,0.5,17.0,,RIGHT,
0,3044891018,8,910182,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,19.0,13,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,23,32.0,32,0.0,38,0.296875,0.390625,LEFT,1.0,0.0,1.0,32.0,0.5,LEFT,1.0
0,3044891018,9,910182,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,55,32.0,32,1.0,32,1.0,0.5,LEFT,1.0,19.0,1.0,13.0,0.296875,LEFT,1.0
0,3044891018,12,910182,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,151,32.0,32,1.0,32,0.0,0.5,LEFT,1.0,32.0,0.8823529411764706,0.0,0.0,LEFT,1.0
0,3044891018,13,910182,Absent,32,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,183,32.0,32,0.8823529411764706,32,0.11764705882352944,0.5,LEFT,0.8823529411764706,32.0,0.8823529411764706,0.0,0.0,LEFT,1.0
0,3044891018,14,910182,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,215,32.0,32,0.8823529411764706,32,0.11764705882352944,0.5,LEFT,1.0,32.0,0.8823529411764706,0.0,0.11764705882352944,LEFT,0.8823529411764706
0,3044891018,17,910182,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,311,32.0,32,0.8823529411764706,32,0.11764705882352944,0.5,LEFT,1.0,32.0,1.0,0.0,0.11764705882352944,LEFT,1.0
0,3044891018,18,910182,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,343,32.0,32,1.0,32,0.0,0.5,LEFT,1.0,32.0,1.0,0.0,0.11764705882352944,LEFT,1.0
0,3044891018,19,910182,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,375,32.0,32,1.0,32,0.0,0.5,LEFT,1.0,32.0,1.0,0.0,0.0,LEFT,1.0
