index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Similarity,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo,Similarity_LAG1
0,1043291964,10,10432,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,1,Unicorn_Absent,49,16.0,64,0.5,64,0.0,0.0,ALL,1.0,16.0,0.5,16.0,0.21551724137931033,RIGHT,0.3939393939393939
0,1043291964,27,10432,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,1,Unicorn_Absent,272,18.0,64,0.0,64,0.30434782608695654,0.5625,ALL,1.0,32.0,0.4375,0.0,0.0,OUT,1.0
0,1043291964,40,10432,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,5,Unicorn_Absent,480,32.0,32,0.0,48,1.0,0.5,LEFT,1.0,16.0,0.3333333333333333,16.0,0.42105263157894735,TOP,1.0
0,1043291964,43,10432,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,420,32.0,64,0.5,64,0.16666666666666669,0.5,ALL,1.0,32.0,0.0,0.0,0.3333333333333333,NOTHING,1.0
0,1043291964,52,10432,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,655,32.0,36,0.45652173913043476,50,0.15217391304347822,0.5,IN,1.0,22.0,0.0,10.0,0.30434782608695654,NOTHING,1.0
0,1043291964,53,10432,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,687,0.0,0,0.0,36,0.36,0.5625,NOTHING,1.0,14.0,0.0,18.0,0.15217391304347822,RIGHT,1.0
0,1043291964,54,10432,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0.0,32,Unicorn_Absent,6,Unicorn_Absent,687,20.0,32,0.0,32,0.36,0.0,RIGHT,1.0,32.0,0.3333333333333333,0.0,0.36,BOTTOM,1.0
0,1043291964,7,919644,Absent,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,0,Unicorn_Absent,33,16.0,53,0.0,57,0.19047619047619047,0.671875,RS,0.828125,32.0,0.46551724137931033,0.0,0.47540983606557374,LEFT,
0,1043291964,10,919644,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,1,Unicorn_Absent,49,16.0,64,0.5,64,0.0,0.0,ALL,1.0,16.0,0.5,16.0,0.21551724137931033,BOTTOM,0.828125
0,1043291964,27,919644,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,8,Unicorn_Absent,272,18.0,28,0.30434782608695654,64,0.30434782608695654,0.5625,OUT,1.0,32.0,0.30434782608695654,0.0,0.0,LEFT,1.0
0,1043291964,40,919644,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16,Unicorn_Absent,4,Unicorn_Absent,480,32.0,32,1.0,48,1.0,0.5,TOP,1.0,16.0,0.0,16.0,0.42105263157894735,BOTTOM,1.0
0,1043291964,43,919644,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,32,Unicorn_Absent,5,Unicorn_Absent,420,32.0,32,0.3333333333333333,64,0.16666666666666669,0.5,LEFT,1.0,32.0,0.0,0.0,0.3333333333333333,RIGHT,1.0
0,1043291964,52,919644,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14.0,18,Unicorn_Absent,6,Unicorn_Absent,655,32.0,32,0.30434782608695654,50,0.15217391304347822,0.5,RIGHT,1.0,22.0,0.36,10.0,0.30434782608695654,IN,1.0
0,1043291964,53,919644,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,687,0.0,36,0.36,36,0.36,0.5625,IN,1.0,14.0,0.36,18.0,0.15217391304347822,RIGHT,1.0
0,1043291964,54,919644,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0.0,32,Unicorn_Absent,6,Unicorn_Absent,687,20.0,32,0.36,32,0.36,0.0,RIGHT,1.0,32.0,0.17391304347826086,0.0,0.36,RS,1.0
0,1136389549,4,113638,Absent,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,10.0,22,Unicorn_Absent,0,Unicorn_Absent,83,32.0,51,0.46296296296296297,57,0.06296296296296294,0.546875,RS,0.796875,9.0,0.0,23.0,,NOTHING,
0,1136389549,8,113638,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,5,Unicorn_Absent,189,32.0,32,0.0,48,0.0,0.5,LEFT,1.0,32.0,0.30434782608695654,0.0,0.0,OUT,0.796875
0,1136389549,11,113638,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16,Unicorn_Absent,4,Unicorn_Absent,269,18.0,32,0.30434782608695654,48,0.055652173913043446,0.5,TOP,1.0,32.0,0.30434782608695654,0.0,0.055652173913043446,OUT,1.0
0,1136389549,12,113638,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,8,Unicorn_Absent,287,32.0,28,0.30434782608695654,46,0.028985507246376774,0.5,OUT,1.0,16.0,0.4375,16.0,0.055652173913043446,ALL,1.0
